0.4959686;-0.01030678;0.01309512;-0.01950032;0.340689;-0.1586129;0.3820941;0.380563;0.3705987;0.5423006;0.01693486;0.2576055;0.5022511;0.0336416;0.2246302;0.1337726;0.08891989;surprise
0.6271674;-0.1152723;0.02039426;0.1739538;0.6689417;-0.02890146;0.5775189;0.8594806;0.525197;0.2668212;0.00474153;0.5583428;0.1410705;0.02139024;0.02783887;0.002721347;0.01265931;surprise
0.6617827;-0.0829176;0.01001582;0.196924;0.7000518;-0.003900986;0.6373449;0.8497553;0.4322946;0.2527615;0.02718849;0.5901192;0.05672483;0.0283612;0.05050542;0.02544873;0.01477297;surprise
0.7621507;-0.09466515;0.01227431;0.2814986;0.7584366;0.05964466;0.7986912;0.8004504;0.3338638;0.23715;0.0519131;0.6362848;0.0210972;0.02785179;0.1448925;0.1020466;0.01160464;surprise
0.7701301;-0.1033101;0.01226693;0.1523081;0.680216;-0.06761026;0.7519423;0.6073647;0.2180958;0.2147612;0.02437516;0.664468;0.08691654;0.01766202;0.06314467;0.02839645;0.02124588;surprise
0.7897931;-0.08858628;0.01346073;0.1529666;0.7058614;-0.06236422;0.7247164;0.5826547;0.1814965;0.1991219;0.02678913;0.6289372;0.1102048;0.02773706;0.007857796;0.01418805;0.01742755;surprise
0.7160912;-0.03333873;0.01452373;0.1813367;0.7288908;0.03781824;0.7217608;0.4707425;0.1764281;0.07794664;0.01610199;0.4099272;0.01786065;0.01046763;0.01391821;0.01420178;0.01695895;surprise
0.7200998;-0.02293806;0.009569671;0.2677875;0.8215626;0.068107;0.7841567;0.6619543;0.3002272;0.03439962;0.02807515;0.5628525;0.01019321;0.01193634;0.01194484;0.01404475;0.01513938;surprise
0.002677721;-0.1771133;0.1337298;0.06352162;0.1733169;-0.0727372;0.2588201;0.5967357;0.2340265;0.6500436;0.3957089;0.2961259;0.1489288;0.01174159;0.01874115;0.02282297;0.2355705;surprise
0.07720882;-0.1096697;0.02020082;0.110351;0.2637218;-0.09337842;0.3394374;1;0.5098426;0.9157451;0.5088251;0.7636763;0.1874034;0.02265509;0.3755164;0.4424437;0.07098254;surprise
