0;-0.000230833;0.1341015;0.6250973;0.2388944;0.5000162;0.2737093;0.09890227;0.06090173;0.5470174;0.6146345;0;0.1600145;0.1965142;0.01144802;0.01756175;0.0574239;disgust
0.0540275;0.02816927;0.1717187;0.8284867;0.3701523;0.5570891;0.289188;0.1120527;0.02147777;1;1;0;0.1550837;0.2397896;0.07643233;0.08674274;0.05269038;disgust
0.01300781;-0.01301366;0.1343528;0.8357224;0.4257773;0.5953588;0.3488546;0.03481952;0.01618727;0.9930778;0.9994642;0;0.3012055;0.2059193;0.2404245;0.2162882;0.03398452;disgust
0.003487816;-0.06822114;0.2280553;0.8296292;0.4944028;0.5918636;0.461549;0.03304507;0.01741362;0.9892191;1;0;0.1561748;0.2008582;0.4397013;0.4019409;0.0276978;disgust
0.000673819;0.008530334;0.1830065;0.7012463;0.7145423;0.6230217;0.7923047;0.1850991;0.01927385;0.9726782;0.9992502;0;0.03639634;0.2764434;0.4879977;0.4433296;0.02150073;disgust
0.00523564;0.0448757;0.1756066;0.742514;0.7899898;0.5856127;0.840398;0.2412813;0.03232758;0.9767353;0.9936611;0;0.132649;0.3307905;0.6791066;0.6391404;0.02527651;disgust
0.09544513;-0.04369562;0.04970241;0.7312031;0.7838946;0.5501806;0.8195837;0.7108805;0.7181615;0.8416676;0.8552738;0.006025991;0.1072562;0.002897389;0.9654921;0.9594365;0.02012461;disgust
0.1369068;-0.01096469;0.09192002;0.8562475;0.8739385;0.556983;0.7224135;0.8741664;0.6744741;0.6824341;0.7178465;0.01254382;0.06154983;0.008639326;0.9731715;0.9439886;0.01647809;disgust
0.1443263;-0.07418506;0.0809481;0.8617449;0.8524926;0.5530671;0.6580139;0.8472638;0.6202518;0.6707461;0.699752;0.01435162;0.04617136;0.0191901;0.9498258;0.9156701;0.006819702;disgust
0.1440185;-0.02101025;0.06371845;0.7171023;0.7525228;0.4438212;0.6517571;0.8700545;0.5977724;0.7057069;0.6701475;0;0.05311012;0.04755457;0.8349086;0.7656304;0.02108536;disgust
0.1437312;-0.03834968;0.03773139;0.7506936;0.7893648;0.4712712;0.6088923;0.8993389;0.6157256;0.6813999;0.6421248;0.007518434;0.0729225;0;0.7424844;0.7105055;0.008587899;disgust
