0.1500414;0.04280117;0.1423088;-0.1342376;0.342291;-0.1785425;0.6250716;0.02838483;0.1635741;0.4165923;0.525735;0.07176548;0.01566363;0.04553493;0.9722618;0.9443173;0.3164368;disgust
0.1294113;-0.07150441;0.1550423;0.0119675;0.3327273;-0.009607054;0.4892784;0.04040277;0.1308716;0.3494072;0.2675025;0.1723032;0.05314058;0.01148491;0.9487897;0.9029853;0.2403227;disgust
0.1176435;-0.1287259;0.1434436;0.004106623;0.3530149;-0.1003128;0.5291816;0;0;0.3108265;0.1912329;0.07364166;0.03128812;0.000435572;0.8676741;0.8018188;0.1997615;disgust
0.09759319;-0.09968625;0.1139029;0.01437088;0.2643144;-0.112807;0.4112362;0.02593561;0.02672504;0.2980472;0.174501;0.08558518;0.07823636;0.02284711;0.9254037;0.8735244;0.1456027;disgust
0.09304588;-0.1008901;0.1301788;0.1069246;0.2374575;0.01010001;0.4073015;0.05519375;0.06528132;0.147762;0.1903339;0.02249;0;0.02530944;0.6507478;0.646884;0.0972486;disgust
0.05111141;-0.08374183;0.02075524;0.2248892;0.3194973;-0.03755062;0.431557;0.02289949;0.009864397;0.2805693;0.02222694;0.1191404;0.09945212;0;0.3658438;0.3240398;0.2081193;disgust
0.00575857;-0.02211223;0.0689256;0.1286402;0.1150149;0.04729465;0.2826218;0;0.02006193;0.1905576;0.3460073;0;0;0.03423143;0.4723932;0.5030805;0.05156396;disgust
0;-0.06809133;0.04594915;0.1757486;0.230886;-0.03166165;0.2940455;0.01238396;0.01136159;0.5930341;0.677819;0;0.02253285;0.00724112;0.3905687;0.3861554;0.04040369;disgust
0;-0.02667736;0.01742472;0.1443544;0.2097568;-0.04186361;0.2350715;0.03601208;0.02017331;0.6200649;0.7049258;0;0.07538777;0.02673199;0.31573;0.3074574;0.05032407;disgust
0;-0.05854078;0.02837791;0.3074605;0.2955329;-0.01414439;0.2321656;0.0151875;0.009698085;0.731558;0.8978868;0.008786659;0.003338523;0;0.2435566;0.2942885;0.01985284;disgust
