0.1727604;0.04214858;0;-0.1640138;0.002574814;-0.1628646;0.0713291;0.5908164;0.459343;0.006138932;0.007569455;0.4029214;0.02319469;0.08323386;0.008121561;0.01567141;0.02029114;fear
0.1534553;0.02335704;0.01986072;-0.1661246;0.02119757;-0.1752927;0.0985107;0.6326967;0.5712287;0.008007491;0.01864612;0.3776224;0.03219094;0.03371174;0.00048138;0.01008964;0.01823243;fear
0.1846129;0.04790942;0.02824252;-0.2252769;0.003525348;-0.2153442;0.09805787;0.5022835;0.4244721;0.01193688;0.02803998;0.3894756;0.07840174;0.09276013;0.02834287;0.03877612;0.0263906;fear
0.2009667;0.04855235;0.025943;-0.278267;0.02257379;-0.2156904;0.08269773;0.3938076;0.366405;0.006036912;0.00943855;0.3944421;0.149381;0.1345475;0.01394347;0.004716057;0.03753043;fear
0.1860532;0.06072636;0.04235962;-0.2790967;0.002009409;-0.2340762;0.04917488;0.3059792;0.341104;0.005369165;0.02059796;0.4265727;0.2480936;0.2093549;0.02404873;0.02251288;0.03953015;fear
0.1627651;0.03538961;0.02032678;-0.2594025;0.02002345;-0.2465231;0.07373811;0.4356457;0.3854759;0.004216035;0.00815105;0.374379;0.1507187;0.1897381;0;0;0.01735773;fear
0.1641752;0.06991455;0.03622404;-0.2550073;0.008845482;-0.2148131;0.08599683;0.5972964;0.4890735;0.004762721;0.0228056;0.4218003;0.06897074;0.190643;0.01292567;0.01652852;0.03852389;fear
0.1419456;0.06123398;0.04298077;-0.1838543;0.01199558;-0.1962684;0.05064644;0.6074428;0.4869786;0.001720679;0.02525628;0.3630235;0.0691158;0.1465561;0;0.000967261;0.03943188;fear
0.1543335;0.05618712;0.03464796;-0.2091131;0.01996325;-0.2123235;0.03835797;0.5647692;0.3931741;0.0115069;0.02013666;0.3424931;0.08229201;0.1769129;0.0148137;0.01862782;0.05196211;fear
0.1637412;0.05301247;0.01599882;-0.2234042;0.0115697;-0.2470071;0.04142492;0.5226378;0.3719474;0.009470236;0.01525498;0.39911;0.1202145;0.1929435;0.02699322;0.03216266;0.03025575;fear
0.1704443;0.04810231;0.0314311;-0.2033803;0.01941494;-0.1797513;0.04976186;0.5455403;0.3531981;0.00514692;0.02413665;0.4233787;0.1010742;0.2201107;0;0.005808253;0.02681513;fear
0.2006429;0.04307416;0.008930203;-0.2334054;0.003613589;-0.1916641;0.04051856;0.4247588;0.2726694;0.01401282;0.01289043;0.4127287;0.1419457;0.2189993;0.02430642;0.02824601;0.03446138;fear
0.198714;0.007747012;0.02708259;-0.3231744;0.04932862;-0.2379922;0.1319056;0.3498219;0.3330914;0.01092489;0.01883185;0.3101815;0.1251291;0.06831086;0.01371455;0.01669325;0.02835609;fear
0.1815163;0.01941469;0.02891913;-0.2339958;0;-0.2356459;0.03728083;0.442735;0.3149665;0.001044574;0;0.3042006;0.08900285;0.097397;0;0.001038617;0.03686382;fear
