0.03465473;-0.06575087;0.07255295;-0.04740675;0.425533;-0.1636117;0.5666367;0.202997;0.4833254;0.04518731;0.01989774;0.452389;0.3441529;0.03621615;0.05518701;0.0375835;0.01901798;neutral
0.0257245;-0.06072378;0.02979426;-0.02336104;0.4003147;-0.1965123;0.5516676;0.1798853;0.4249937;0.05374588;0.01250515;0.5511825;0.4532861;0.192288;0.2174511;0.1578419;0.02358354;neutral
0.03060906;-0.07480811;0.02019328;-0.09858337;0.3539608;-0.1752812;0.5703741;0.1932489;0.3571919;0.1019887;0;0.5300956;0.3931684;0.244657;0.07878855;0.06350055;0.03887739;neutral
0.03945855;-0.09034677;0.03337675;-0.0701726;0.3600164;-0.1625434;0.5802899;0.2150395;0.3629759;0.09233464;0.01418984;0.4902449;0.3606808;0.1726316;0.05366848;0.0396143;0.01961765;neutral
0.03532511;-0.07121619;0.03507863;-0.03696437;0.3638386;-0.1172859;0.5508184;0.2173941;0.4077041;0.08750571;0.01266026;0.5249104;0.3722482;0.1471427;0.116121;0.08176663;0.03494655;neutral
0.0185426;-0.04273435;0.04415654;-0.1766303;0.3682718;-0.2063984;0.5586672;0.04758605;0.1340215;0.01107279;0.01848185;0.3803572;0.3058276;0.2841651;0.1755538;0.1328774;0.02771997;neutral
0.02263733;-0.03881784;0.02953821;-0.1609143;0.3427415;-0.2118604;0.5448233;0.09851908;0.3890948;0.03413069;0.01809265;0.4828113;0.3833557;0.154311;0.1726827;0.1294918;0.04131506;neutral
0.03069096;-0.03375874;0.03501629;-0.1037093;0.3666853;-0.1791464;0.6002335;0.1635409;0.4494782;0.04753315;0.01368832;0.4535021;0.3242883;0.0437583;0.1864486;0.1607479;0.02501831;neutral
0.02322229;-0.0154298;0.03657495;-0.1249869;0.3746025;-0.1877352;0.5448747;0.1860676;0.2360801;0.04124437;0.009691157;0.3868125;0.2216399;0.1156788;0.06223437;0.03343509;0.02820607;neutral
0.01765748;-0.0324307;0.02519815;-0.1365723;0.3781523;-0.1709436;0.5608657;0.1371088;0.1881903;0.004876412;0.01886623;0.3870364;0.2370609;0.2003975;0.1194819;0.08508827;0.02653341;neutral
0.0139344;-0.02644934;0.04419861;-0.1575077;0.3699439;-0.1994155;0.5503723;0.1629953;0.2463723;0.03014275;0.02004161;0.3904599;0.2553656;0.2353222;0.1853324;0.1485388;0.03210188;neutral
0.009133105;-0.03948129;0.05242682;-0.1499972;0.3897137;-0.2225115;0.5434306;0.1608987;0.3165661;0.02698629;0.01801725;0.4701653;0.3594514;0.2873829;0.2552715;0.197563;0.01385931;neutral
0.01999005;0.01021913;0.04470235;-0.1822361;0.3708622;-0.2410814;0.5450709;0.2127711;0.1942679;0.0222177;0.02217906;0.3499772;0.2248987;0.3035028;0.1588913;0.1189455;0.02446212;neutral
0.01466987;-0.000839534;0.03765135;-0.1633818;0.3375855;-0.1878656;0.570998;0.1210301;0.1644367;0.01640352;0.02285779;0.3311668;0.2924346;0.3380167;0.1627597;0.1207184;0.02969062;neutral
0.01598832;-0.001399253;0.04612606;-0.1352269;0.3560688;-0.1870198;0.5551723;0.1683876;0.3327922;0.02734474;0.02100762;0.4104414;0.3348525;0.2758361;0.1717859;0.1334929;0.02401599;neutral
0.02635067;-0.001360986;0.004900299;-0.0343462;0.3725882;-0.1280349;0.6103507;0.2208563;0.4579285;0.05301621;0.01497392;0.4143784;0.2641622;0.0872539;0.1108245;0.1130017;0.0386603;neutral
0.01189762;-0.02352281;0.02866009;-0.1572705;0.3433687;-0.1585329;0.5640559;0.1698014;0.238295;0.02513214;0.02209147;0.3962986;0.2757673;0.2373512;0.1785886;0.1544902;0.003991511;neutral
0.01413884;-0.0445584;0.05054501;-0.1708532;0.3575784;-0.2317244;0.5355858;0.1678407;0.3746343;0.02944364;0.01202447;0.4926999;0.3946504;0.2302992;0.1632154;0.1239978;0.02644253;neutral
0.02460456;-0.06196596;0.01616687;-0.1683248;0.383624;-0.1869567;0.6312948;0.1424234;0.4118793;0.04868434;0.01951668;0.5286183;0.4442467;0.2479804;0.182178;0.1298338;0.03591146;neutral
0.04153119;-0.01618958;0.03439936;-0.131023;0.3540552;-0.2331629;0.5849495;0.2171387;0.4793367;0.04359118;0.01451197;0.4886083;0.3735821;0.1421142;0.1885308;0.145399;0.01597684;neutral
0.04736228;-0.04978327;0.03981697;-0.1503932;0.3895912;-0.240986;0.5679259;0.3089467;0.3865242;0.06314025;0.01573803;0.3753176;0.2295856;0.07559636;0.1822303;0.1530022;0.02995511;neutral
0.04025729;-0.01250497;0;-0.2227784;0.4063152;-0.2711917;0.6050099;0.2259292;0.28046;0.05199955;0.007869286;0.3696575;0.2386192;0.1653955;0.06000756;0.03607813;0.01957705;neutral
0.03880273;-0.03960964;0.02261782;-0.1949383;0.3331157;-0.1927623;0.5561756;0.138958;0.2222126;0.026935;0.01574066;0.4096457;0.3041893;0.2630476;0.1851244;0.1186633;0.03280334;neutral
0.03572006;-0.03706773;0.02590441;-0.1442697;0.3615476;-0.2002732;0.5990027;0.1141809;0.4095329;0.02752778;0.02004088;0.458762;0.3378593;0.1001284;0.2385099;0.1787685;0.000901751;neutral
0.03690721;-0.03937994;0.02843416;-0.08861682;0.3735955;-0.1648133;0.6282333;0.1724638;0.2871133;0.05050756;0.01825905;0.4553273;0.2938333;0.2208495;0.2729886;0.2248806;0.02193628;neutral
0.04057972;-0.03890309;0.03299311;-0.07745625;0.3963838;-0.1597268;0.6713026;0.1786179;0.457929;0.05350419;0.0105933;0.5037765;0.3551691;0.1510714;0.1253359;0.08948329;0.03619951;neutral
